artist_id,artist_name,track_id,track_name,track_duration,track_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,0DrFTaAX2srXPkuag35djb,Nice To Meet Ya,158805,63,0.591,0.841,-4.351,0.0304,0.0119,0.0,0.395,0.392,109.031,5gdoRB1AUsGnScCuZ8gmPp,Heartbreak Weather,2020-03-13
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,0hIDcUm3mJEn4gNo2ocLM5,Meltdown,153037,66,0.591,0.857,-4.089,0.0577,0.00624,0.0,0.368,0.802,89.511,7CwQcswdSnPsSwQtskEmT4,The Show,2023-06-09
1Hsdzj7Dlq2I7tHP7501T4,Anne-Marie,3fGW43fnu3OHEw6ohTC2Bw,Our Song,163733,61,0.572,0.759,-4.312,0.0506,0.127,0.0,0.224,0.519,80.95,4AeowfpQNCScPBpPhnovKM,Therapy,2021-07-23
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,39jXnbACjiaiTwwhsr5sY5,Too Much To Ask,223043,65,0.443,0.533,-6.548,0.0396,0.371,0.0,0.128,0.201,77.344,7ahctQBwcSxDdP0fRAPo2p,Flicker (Deluxe),2017-10-20
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,7rpNuuoMbid56XkDsx2FjE,Black And White,193089,65,0.443,0.582,-6.015,0.0482,0.0302,0.0,0.127,0.233,147.587,5gdoRB1AUsGnScCuZ8gmPp,Heartbreak Weather,2020-03-13
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,0VpEX8ib3wE7u8NOw4szU6,Eyes Off You,204266,60,0.631,0.512,-9.675,0.0572,0.511,0.0,0.0827,0.529,106.027,2eiprRNqzj5s3IPLvKsF6z,Phases - EP,2019-05-24
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,3je88Q4OvTqIx7BFRFYvRA,Phases,215759,59,0.77,0.636,-6.724,0.131,0.169,0.0,0.0676,0.492,105.93,4q983qnYbzKzO8ulICPKgm,Phases,2019-04-26
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,07ipXN6CNTw34qwSYePKpg,Summer on You,205791,54,0.811,0.447,-6.55,0.0414,0.636,0.0,0.462,0.694,99.995,1xuKzfVMLi4o2gjiXgtNXY,Summer on You,2018-06-21
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,5iubMV6ASiIcsLb0fs6u2y,Me Necesita,149668,54,0.552,0.591,-4.717,0.102,0.0192,0.0,0.0877,0.706,87.222,3vtLc5zVhcqyNP3DRlV2sr,Me Necesita,2019-10-23
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,58LUjGxK8NF8VD7KxRvONb,Up to You (feat. NCT DREAM),160578,53,0.719,0.803,-4.714,0.135,0.0364,0.0,0.147,0.719,115.925,6C3yf6dS7gjx9LEgMkfOka,Up to You (feat. NCT DREAM),2019-11-21
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,6x8V3kUNlhVbwRbVP0QeSS,Lying (feat. Lil Tjay),203675,48,0.594,0.75,-3.693,0.0625,0.00367,0.0,0.166,0.328,142.023,7whrfVw1VGwlQB1z9pHEbq,Lying (feat. Lil Tjay),2019-07-19
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,4vlL7HTI5eVGBYOb1w7Goi,Would You Mind,179689,48,0.645,0.753,-4.929,0.122,0.00613,0.0,0.0685,0.498,115.792,1PyvW8wSeh1aLLXbgoXyfg,Would You Mind,2017-07-21
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,35kFg7GL288P9IK0r5oSh5,Solita (feat. Rich The Kid),186482,45,0.699,0.855,-2.728,0.0528,0.0721,0.0,0.0671,0.726,124.947,5rkPX1n2MJs9vSUMBMo9Q7,Solita (feat. Rich The Kid),2018-09-28
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,2jHDXNIbElEsxxPQ0EVspA,Open Arms,186042,43,0.688,0.425,-6.394,0.0851,0.146,0.0,0.447,0.211,139.794,5qggvalIR0LPZqI7YSOd8o,Open Arms,2017-10-27
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,0V6p1at8MSW6WEhSp5EzVG,Gone 2 Long,195013,41,0.715,0.357,-9.001,0.0558,0.418,1.66e-06,0.114,0.388,119.902,7qMx6YrIMl5XjjZLRyR9OZ,Gone 2 Long,2019-05-21
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,81,0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,1DF9B2hfwX4EdgEFwGcRwh,Icarus Falls,2018-12-14
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,80,0.73,0.444,-8.418,0.0538,0.059,1.8e-05,0.14,0.106,117.979,1MPAXuTVL2Ej5x0JHiSPq8,reputation Stadium Tour Surprise Song Playlist,2017-11-09
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,202746,78,0.584,0.7,-4.275,0.0456,0.117,0.0,0.0939,0.438,124.944,5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),2016-03-25
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,4266h07udCdZ83jswW10IG,Stardust,232380,72,0.633,0.656,-6.484,0.0317,0.391,2.87e-05,0.122,0.652,120.009,0PGluYePuY9INYN7SQheZ0,ROOM UNDER THE STAIRS,2024-05-17
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,7xUqG3PXz7i8soy6tiWG66,What I Am,211280,64,0.376,0.504,-8.288,0.0614,0.46,0.0,0.198,0.305,80.173,0PGluYePuY9INYN7SQheZ0,ROOM UNDER THE STAIRS,2024-05-17
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,1Isqglgzts5NmJVO8XuNT8,Alienated,247613,63,0.508,0.585,-6.497,0.055,0.492,0.0,0.135,0.45,152.072,0PGluYePuY9INYN7SQheZ0,ROOM UNDER THE STAIRS,2024-05-17
5ZsFI1h6hIdQRw2ti0hz81,SHAED,2ez6qvOTHKeI3ss80NGqnI,Trampoline (with ZAYN),184280,66,0.619,0.459,-5.782,0.0334,0.56,0.0,0.137,0.498,126.803,5wg6T8bCVnRk3ToKy0yXG5,Melt (Deluxe),2019-12-27
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,24VNenhLzKDWDlQ5Qaznav,Dreamin,212213,64,0.461,0.473,-6.731,0.0504,0.43,0.0,0.363,0.423,176.05,0PGluYePuY9INYN7SQheZ0,ROOM UNDER THE STAIRS,2024-05-17
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,1iWHabUgUuuKLBa0TzTHfk,"A Whole New World (End Title) - From ""Aladdin""",242956,62,0.302,0.414,-8.16,0.0319,0.0575,0.0,0.0861,0.105,110.508,1m8eXQqp3QCQyR56fgbm6o,"A Whole New World (End Title) [From ""Aladdin""]",2019-05-09
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,2cEmWBBlCfR9wWrY9JmTyt,Let Me,185373,64,0.46,0.566,-5.637,0.0502,0.239,5.96e-06,0.0967,0.189,168.408,1DF9B2hfwX4EdgEFwGcRwh,Icarus Falls,2018-12-14
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,51xRMJFRBrW9C1RI1qW4S0,Boys Like You - Acoustic,238576,54,0.477,0.128,-14.567,0.0707,0.928,0.0,0.0875,0.38,88.917,5vFQw6vOWYH9SaYVbSY9to,Boys Like You (Acoustic),2017-04-28
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,1HnTWOJNm9VyT4jDfNp7Ta,Invisible,186880,53,0.77,0.509,-9.508,0.135,0.397,2.31e-06,0.206,0.601,165.908,4qYwhvbCXkTELRXqbA4Q1Q,Invisible,2018-11-09
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,3Dd8kupwJQDLPzcExJY16q,To My Parents,242572,51,0.657,0.674,-5.094,0.102,0.343,0.00243,0.104,0.298,85.955,5EJB2Zpg7C5K9FDmqdPGar,To My Parents,2016-09-16
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,2JtuQZHQAtNO13O8KLQSxE,Boys Like You,187349,50,0.664,0.607,-8.822,0.113,0.23,0.0,0.164,0.541,95.958,0Dul38cVpG0ASG02D653k8,Boys Like You,2018-06-01
2y9j8qUwBMGPYPQJJxmYzD,CVBZ,1V1yRZA4w6D366wFXypWMb,Somebody To You,182727,48,0.613,0.688,-6.639,0.11,0.021,0.0,0.298,0.732,87.834,6TNHvHOMtvDrV03jzvWSS4,Somebody To You,2024-03-15
2y9j8qUwBMGPYPQJJxmYzD,ILLENIUM,6tPnAqe6UNeKMoOrruBSEi,Broken Ones (with Anna Clendening),198285,47,0.545,0.668,-3.962,0.0906,0.148,0.0,0.372,0.249,149.988,60xcVwuQJAOyu11xf9mObS,ASCEND,2019-08-16
2y9j8qUwBMGPYPQJJxmYzD,Vicetone,7pQFhGqFTst6paU3OVJpKE,See You Again,178059,47,0.68,0.82,-4.448,0.0271,0.306,7.52e-06,0.115,0.414,121.992,6xHM2KqxvjgTJNLavuGU3X,See You Again,2023-09-22
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,5NPKyAwlIlsxYzlAU1xFK5,If I'm Being Honest,156681,44,0.584,0.588,-6.864,0.162,0.656,0.0,0.153,0.419,147.21,2qnfI1BDsNPRuaywpfA8vC,If I'm Being Honest,2019-09-20
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,24a38vRR8wy0wTrUXWW393,Help,199509,43,0.462,0.387,-8.882,0.052,0.692,0.0,0.111,0.46,117.848,25ExY7R6I7hi91xMUSkbnM,Help,2024-03-29
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,6B3xk36rGcN7EHmfvly8JU,bad again,134693,41,0.845,0.475,-6.45,0.304,0.307,0.0,0.123,0.495,98.043,5oBaXcex7VAmtwhaqF8rSB,bad again,2023-05-02
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,6MpCaSIOfqBqbMED4kXgNY,Prom Queen,136562,81,0.528,0.797,-7.487,0.0485,0.000391,0.011,0.14,0.751,143.785,1lgr82yCJYR5lgsSyxXgBH,Prom Queen,2018-08-10
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,6vFsBXYczYsP0H3lgunZOm,Cloud 9,147350,76,0.637,0.929,-3.593,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,6QZyKchQivUBTSMcoBmlPa,Honeymoon,2020-02-14
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,77G0k1La0c5Dw8bAFANcyp,Sports,164165,73,0.231,0.877,-5.278,0.0574,0.000653,0.026,0.0694,0.524,186.142,4AJbHyDx1Fu8mYxlcj6K8F,Sports,2018-01-01
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,2FnrUcdLWId0F13GT32ugT,Good Girls (Don’t Get Used),215402,58,0.667,0.899,-4.221,0.0515,0.0183,0.000586,0.0811,0.708,150.065,0f4hb7W851uRRZ1GJDlGGN,Good Girls (Don’t Get Used),2020-11-30
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,78j9wYboWAkB0UxVVq0X0H,Painkiller,216146,58,0.371,0.778,-7.969,0.0497,0.000272,0.000311,0.169,0.482,122.719,1lgr82yCJYR5lgsSyxXgBH,Prom Queen,2018-08-10
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,2pGXCabl4UlMiskwh7evDq,Cloud 9 (feat. Tegan and Sara),148207,50,0.585,0.892,-4.466,0.0424,0.00108,0.0,0.281,0.878,161.985,7mtW3i89gUuP9A0dLYZ7BO,Cloud 9 (feat. Tegan and Sara),2021-04-16
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,3A0mdJS6ra4RJ9Eidtz2br,Oxygen,190320,48,0.39,0.974,-4.21,0.0675,0.00015,3.06e-06,0.148,0.673,163.967,3H6pbRzmpQa6eqCXn7rgO8,Emotional Creature,2022-07-22
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,2GpMgj0f0OTnPN04cFbs5f,Dream Boy,141396,48,0.677,0.888,-3.435,0.0298,0.00369,0.000854,0.144,0.538,126.013,6QZyKchQivUBTSMcoBmlPa,Honeymoon,2020-02-14
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,7l94AyvXRwnQgKccUU3PRN,April,198419,47,0.549,0.836,-3.261,0.032,0.000299,0.0603,0.197,0.745,118.043,6QZyKchQivUBTSMcoBmlPa,Honeymoon,2020-02-14
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,5Dp8m5EWFkNc3TbCSxKSzu,Entropy,221000,47,0.446,0.878,-5.826,0.0523,0.00371,0.00114,0.231,0.682,181.968,3H6pbRzmpQa6eqCXn7rgO8,Emotional Creature,2022-07-22
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,2bNxCVI4Fub8BAwr0CQDyd,Rotten to the Core,162066,65,0.693,0.808,-6.231,0.093,0.0506,1.18e-06,0.578,0.547,127.945,6notdj85QIGeqR1zKqT3Oh,Descendants (Original TV Movie Soundtrack),2015-01-01
4A6cd63FWHbCLqk9mtGUZZ,Sofia Carson,1rM0CnyUiiw6A9CHJRXjZA,Chillin' Like a Villain,193792,65,0.697,0.775,-6.664,0.083,0.0318,0.0,0.232,0.826,113.886,4Rk63Jz61wwbmQru0PdltI,Descendants 2 (Original TV Movie Soundtrack),2017-07-21
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,2ziVTVizQdVNC2QhQhNGvg,Ways to Be Wicked,218005,63,0.625,0.98,-4.222,0.132,0.11,8.07e-06,0.409,0.408,113.027,4Rk63Jz61wwbmQru0PdltI,Descendants 2 (Original TV Movie Soundtrack),2017-07-21
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,537mRuCCiKQNFlN1vdSl1k,It's Goin' Down,252218,62,0.478,0.851,-5.936,0.377,0.0848,0.0,0.48,0.575,155.856,4Rk63Jz61wwbmQru0PdltI,Descendants 2 (Original TV Movie Soundtrack),2017-07-21
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,3doNvO8zrwzcM0PJrcn8Rb,Night Falls,188217,62,0.72,0.87,-5.155,0.142,0.0682,0.0,0.144,0.802,160.039,1rDO59SgTsY1HV5ZBtl9Hy,Descendants 3 (Original TV Movie Soundtrack),2019-08-02
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,1RIYF8NDIIWBvJe4vhQr6y,Good to Be Bad,189868,59,0.843,0.893,-5.653,0.126,0.106,0.0,0.32,0.649,116.302,1rDO59SgTsY1HV5ZBtl9Hy,Descendants 3 (Original TV Movie Soundtrack),2019-08-02
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,5AiD2doxfh5xlfkNc63WPV,You and Me,212352,60,0.526,0.834,-6.259,0.115,0.00436,0.0,0.0636,0.429,169.762,4Rk63Jz61wwbmQru0PdltI,Descendants 2 (Original TV Movie Soundtrack),2017-07-21
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,7I80zTBTDNnbOiJQ0JLjZr,Set it Off,174173,56,0.635,0.972,-4.479,0.174,0.0726,0.0,0.913,0.611,119.961,6notdj85QIGeqR1zKqT3Oh,Descendants (Original TV Movie Soundtrack),2015-01-01
4A6cd63FWHbCLqk9mtGUZZ,Dove Cameron,1KB9t6oaVG99L1DIkMfyrx,Break This Down,209628,56,0.714,0.79,-5.159,0.0536,0.00886,0.0,0.0631,0.311,121.945,1rDO59SgTsY1HV5ZBtl9Hy,Descendants 3 (Original TV Movie Soundtrack),2019-08-02
4A6cd63FWHbCLqk9mtGUZZ,Chandler Kinney,1LAZLRBcK45jRCATsOxBr4,We Own the Night/Night Falls Mashup,142609,48,0.613,0.928,-5.309,0.0921,0.0268,0.000134,0.21,0.649,140.004,2mYQu2MUwyblZECHxNAxkk,We Own the Night/Night Falls Mashup,2020-04-03
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,2Nn40S6ZDlqSDbIJBcXZ1f,Know Me Too Well,200600,39,0.756,0.706,-4.384,0.0393,0.424,0.0,0.0635,0.799,122.925,5UPsWf5D1tmrskgnCb0XLx,New Hope Club,2020-02-14
2WuKU0SYZOQyY3MmE4vtez,Bruno Martini,2x6kFL5AIIwacxHySO4mXP,Somebody That You Loved,215998,45,0.707,0.721,-7.0,0.039,0.329,0.000309,0.0819,0.444,109.977,2hZK1aGxPqE8XMyUK8bV79,Somebody That You Loved,2019-08-02
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,1Gy0KpUCVyurvdlrEQP2Px,Love Again,203533,32,0.474,0.743,-3.984,0.0456,0.152,0.0,0.121,0.177,87.8,5UPsWf5D1tmrskgnCb0XLx,New Hope Club,2020-02-14
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,2vRRCbP5QVSAAysZNdTsUh,Permission,194493,26,0.754,0.79,-6.126,0.0848,0.067,0.0,0.119,0.737,104.964,5UPsWf5D1tmrskgnCb0XLx,New Hope Club,2020-02-14
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,7gPioPohWb66rxIJW5q485,Can't Lose This Fight,194200,43,0.558,0.776,-5.999,0.0605,0.088,0.0,0.197,0.313,150.019,0kbcpJKqcKXHlHueTdkydB,Can't Lose This Fight,2024-04-12
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,39K97j8UZKiQWXDTrUybCL,Super Chic,167546,42,0.648,0.735,-3.468,0.146,0.208,0.0,0.343,0.858,89.76,5kGyJT8HMcHvhd3TXdmyyu,Super Chic,2023-04-21
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,3gATMpdrZqQIws1Bks8n0O,Just Don't Know It Yet,177175,40,0.449,0.321,-8.769,0.0282,0.868,0.0,0.125,0.428,80.414,3XLyVpNKVG7alNAIZ1jVXE,Just Don't Know It Yet,2023-04-14
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,3oGKCjCD9ATolp6TnEH0M5,Medicine,204666,25,0.721,0.746,-4.56,0.0296,0.0574,0.0,0.205,0.547,107.008,5UPsWf5D1tmrskgnCb0XLx,New Hope Club,2020-02-14
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,5qxnYeyJjSqkZFOlUwITJL,Fixed,223586,27,0.759,0.643,-5.248,0.069,0.101,0.0,0.0556,0.702,82.498,5UPsWf5D1tmrskgnCb0XLx,New Hope Club,2020-02-14
2WuKU0SYZOQyY3MmE4vtez,New Hope Club,58LjmBGKL3m3rzD6cUAMeq,L.U.S.H.,172719,39,0.734,0.552,-5.649,0.0727,0.0757,0.0,0.0961,0.88,137.962,6Kubz9wO4yxQbNAuG0Cc6E,L.U.S.H.,2022-10-26
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,18uwL0vNUanqZH0ro2QcOP,comethru,181613,74,0.796,0.178,-11.991,0.0572,0.607,0.0,0.623,0.608,93.976,6Whp0T7d1SAt4gDUNkWWD1,"summer,",2018-09-28
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,4CxFN5zON70B3VOPBYbd6P,you were good to me,219146,72,0.561,0.0848,-15.099,0.0404,0.913,2.62e-05,0.112,0.206,102.128,16mjtcKPxpQ4ajFHmJ0hJC,brent,2019-05-03
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,1aEsTgCsv8nOjEgyEoRCpS,this is how you fall in love,174586,69,0.441,0.202,-12.499,0.0381,0.732,2.6e-05,0.126,0.269,77.971,0A9eIFTz09ciHqCHJNYyf2,brent ii,2021-02-05
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,75ls0gurX68lUmMjE7QcsE,all the kids are depressed,169973,68,0.773,0.437,-8.281,0.0976,0.835,2.17e-05,0.544,0.708,103.857,14lSyFVCuhvEoW7ogOIzD0,glisten,2018-05-04
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,0rbKrBvZUYY9GN9l057BuY,"always, i'll care",146160,67,0.732,0.221,-12.623,0.056,0.897,2.62e-05,0.11,0.677,105.165,5mkf4N44kdEwYgaOk3hRLF,love is not dying,2020-04-17
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,5mRFZlOAptPpimncCeBxoJ,Cozy,165339,65,0.508,0.364,-12.832,0.0872,0.424,0.00377,0.85,0.355,75.039,4xsI12SdxzxVyikl8PRuX3,Cozy,2024-05-22
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,7bdYxWPCs46dQ0XLwySOyv,better off,193946,59,0.707,0.322,-12.46,0.0371,0.745,9.26e-05,0.137,0.459,98.892,14lSyFVCuhvEoW7ogOIzD0,glisten,2018-05-04
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,7cflqPPi3zWfLFRRBTWeh6,talk is overrated,189800,58,0.776,0.355,-8.319,0.0685,0.436,0.0,0.301,0.663,138.036,77EcAn5H4pGamI8JiwvP4T,idle,2017-10-27
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,6r2JV75tE0vNgNCv4HKsBC,scared,207520,57,0.583,0.075,-15.843,0.0726,0.933,1.4e-06,0.111,0.347,108.418,16mjtcKPxpQ4ajFHmJ0hJC,brent,2019-05-03
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,0PgYPBGqF6Wm5KFHQ81nq5,comethru (with Bea Miller),181626,56,0.757,0.192,-11.842,0.0515,0.572,0.0,0.606,0.595,94.024,10Dr3GO6OzrOwJwoY11IoH,comethru,2019-03-15
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,4xqrdfXkTW4T0RauPLv3WA,Heather,198040,86,0.357,0.425,-7.301,0.0333,0.584,0.0,0.322,0.27,102.078,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,2020-03-20
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,5UXJzLFdBn6u9FJTCnoHrH,Memories,248818,78,0.34,0.684,-6.306,0.044,0.00979,0.0,0.348,0.556,112.969,5hIOd0FvjlgG4uLjXHkFWI,Superache,2022-06-24
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,6KfoDhO4XUWSbnyKjNp9c4,Maniac,185773,77,0.628,0.639,-5.46,0.0435,0.00162,0.0,0.354,0.493,108.045,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,2020-03-20
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,3TFoEJe5zNuHZStRboWPxg,People Watching,158536,75,0.53,0.592,-7.281,0.0534,0.381,0.0,0.294,0.544,125.721,5hIOd0FvjlgG4uLjXHkFWI,Superache,2022-06-24
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,2JN3ugW1cEahbYw0I5mw5U,Astronomy,243907,73,0.474,0.343,-8.571,0.027,0.578,2.65e-05,0.305,0.152,145.115,5hIOd0FvjlgG4uLjXHkFWI,Superache,2022-06-24
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,0iNZGC211wst3VjtobNnC5,Family Line,216094,72,0.326,0.397,-8.145,0.0461,0.619,0.0,0.0979,0.276,153.713,5hIOd0FvjlgG4uLjXHkFWI,Superache,2022-06-24
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,7wTqEW5nrMhvyEhEyTnOMd,The Cut That Always Bleeds,231920,72,0.489,0.413,-6.499,0.0314,0.59,0.0,0.0639,0.246,136.116,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,2020-03-20
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,4h2KgbKNdOSVC3IJnFOFoV,Alley Rose,208489,68,0.224,0.639,-4.603,0.0387,0.00568,0.0,0.0893,0.276,105.449,39gMxRpFKgIVvw3krIIam5,Found Heaven,2024-04-05
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,056bKm6W5j9QodOftRznUV,Bourgeoisieses,151738,71,0.557,0.633,-6.094,0.0362,0.0254,0.0,0.0566,0.769,164.067,39gMxRpFKgIVvw3krIIam5,Found Heaven,2024-04-05
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,0kn2gu8Pd03DiYHzRvX2Xk,Wish You Were Sober,168880,71,0.701,0.728,-5.226,0.0468,0.0178,0.0,0.17,0.696,91.071,2CMlkzFI2oDAy5MbyV7OV5,Kid Krow,2020-03-20
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,0WcVzqLvBKVOZ35ChOkwtT,The Golden Years,214533,64,0.465,0.897,-5.105,0.108,0.524,3.57e-06,0.162,0.586,143.95,2AkKL6l3tq1xzJxRLLJaHf,The Golden Years,2024-05-17
4VdV2qRAYBLINR6uU72V1J,Olivia Rodrigo,30UszgTxEuJVG5SUFyBffT,"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",106880,59,0.522,0.336,-8.577,0.0275,0.714,0.0,0.109,0.566,90.646,2YLKW3LB4P1cEersm5YpAL,"Even When/The Best Part [From ""High School Musical: The Musical: The Series (Season 2)""]",2021-04-30
4VdV2qRAYBLINR6uU72V1J,Olivia Rodrigo,5Yc2A0YtK6PaXT8J1MQ0Rd,"Just for a Moment - From ""High School Musical: The Musical: The Series""",197320,57,0.519,0.503,-6.239,0.0442,0.215,0.0,0.148,0.364,89.174,7x6n2jztq7Zlff5xVCfzqB,"Just for a Moment (From ""High School Musical: The Musical: The Series"")",2020-01-01
4VdV2qRAYBLINR6uU72V1J,Olivia Rodrigo,2UVrIJBJVRPN9UgzShCJ5c,"I Think I Kinda, You Know - Duet",172253,55,0.781,0.463,-7.662,0.0861,0.47,0.0,0.0961,0.506,129.131,1fgrILRm1bhM6oi3eK0eAs,"I Think I Kinda, You Know (From ""High School Musical: The Musical: The Series"")",2019-11-08
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,3AMQKTsIR0ukMOXvPkwaKz,Set Me Free,242733,53,0.449,0.39,-8.263,0.0363,0.256,0.0,0.147,0.123,130.11,62JmTTk0wLV4Y5XB5yFIt0,Crisis / Secret / Set Me Free,2021-12-03
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,1jOBlsvKhdqjZAlUAia4Qz,Lie Lie Lie,176691,51,0.617,0.835,-3.573,0.0923,0.00503,0.0,0.0793,0.835,101.005,4lWcXvzLSYlHcBFtMVZ5RA,Lie Lie Lie,2021-01-14
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,77Gfhrr1Uh9Pv57MUUmVuY,Secret,192413,51,0.611,0.816,-5.559,0.0592,0.0292,0.0,0.0825,0.589,144.992,62JmTTk0wLV4Y5XB5yFIt0,Crisis / Secret / Set Me Free,2021-12-03
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,5EiFKhKYr10nVFCYFjAomH,"Let You Go - From ""High School Musical: The Musical: The Series (Season 2)""",188852,48,0.426,0.306,-10.775,0.0309,0.797,0.0,0.143,0.609,80.477,00RbJr4cHi7aSucGIYXdS6,"Let You Go [From ""High School Musical: The Musical: The Series (Season 2)""]",2021-07-09
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,2PKKGrBkNB8bV8Vv4hwB2j,would you love me now?,205646,49,0.533,0.365,-7.165,0.0352,0.855,0.0,0.228,0.319,126.953,7FhtEvJcaDWM92vlsJUrkw,would you love me now?,2022-10-06
4VdV2qRAYBLINR6uU72V1J,Joshua Bassett,4sEN7hRcdfzDpk4wUG47qO,Smoke Slow,163759,48,0.335,0.504,-6.882,0.0636,0.434,0.0,0.206,0.478,185.544,4XJN8Qw5AGmKnDHbaiE05b,Smoke Slow,2022-08-12
